"","regulator","regulatees","mean_edge_weight"
"31950","NEUROG3","MMP8",0.186502696064828
"31951","NEUROG3","PDGFD",0.154827555128041
"31952","NEUROG3","TGFA",0.123676206529325
"31953","NEUROG3","TGFB2-AS1",0.139316377121529
"31954","NEUROG3","TGFB3",0.179207550411044
"31955","NEUROG3","TGFBI",0.192675940622838
"31956","NEUROG3","TGFBR1",0.186268985021485
"31957","NEUROG3","TGFBR2",0.211642187098018
"31958","NEUROG3","TGFBR3",0.199269040333722
"31959","NEUROG3","TGFBRAP1",0.167501262455822
"31960","NEUROG3","TNFAIP8",0.202523129052736
"31961","NEUROG3","TNFRSF17",0.184651863438985
"31962","NEUROG3","TNFRSF21",0.194046395055257
"31963","NEUROG3","TNFSF10",0.115955333137984
"31964","NEUROG3","TNFSF13B",0.233234665002223
"31965","NEUROG3","TNFSF15",0.240831891575846
"31966","NEUROG3","TNFSF18",0.186279360100289
"31967","NEUROG3","TNFSF4",0.171382679422138
"31968","NEUROG3","TNFSF8",0.225906482777427
"31969","NFATC4","ADAMTS1",0.211961980662018
"31970","NFATC4","ADAMTS10",0.197638931534191
"31971","NFATC4","ADAMTS12",0.184890799898476
"31972","NFATC4","ADAMTS13",0.163301387800268
"31973","NFATC4","ADAMTS14",0.20022273524313
"31974","NFATC4","ADAMTS15",0.312093316863802
"31975","NFATC4","ADAMTS16",0.243623281489595
"31976","NFATC4","ADAMTS17",0.227614268269996
"31977","NFATC4","ADAMTS19",0.229448099528921
"31978","NFATC4","ADAMTS2",0.395557681678944
"31979","NFATC4","ADAMTS3",0.260115790341972
"31980","NFATC4","ADAMTS4",0.434707182907193
"31981","NFATC4","ADAMTS5",0.198775079971231
"31982","NFATC4","ADAMTS6",0.353940230514379
"31983","NFATC4","ADAMTS7",0.167172195437867
"31984","NFATC4","ADAMTS8",0.357342891471582
"31985","NFATC4","ADAMTS9",0.259499444434624
"31986","NFATC4","ADAMTSL1",0.19075058594277
"31987","NFATC4","ADAMTSL2",0.302241130017014
"31988","NFATC4","ADAMTSL3",0.332351590722808
"31989","NFATC4","ADAMTSL4",0.260107309221782
"31990","NFATC4","CCL1",0.282674126392617
"31991","NFATC4","CCL16",0.176617829462557
"31992","NFATC4","CCL17",0.193861110556767
"31993","NFATC4","CCL19",0.289932158666349
"31994","NFATC4","CCL2",0.169460169558186
"31995","NFATC4","CCL20",0.291996945191771
"31996","NFATC4","CCL22",0.248391975310966
"31997","NFATC4","CCL25",0.206872677559932
"31998","NFATC4","CCL26",0.473874022214391
"31999","NFATC4","CCL27",0.364791059407567
"32000","NFATC4","CCL28",0.322756741126344
"32001","NFATC4","CCL3",0.365290081297051
"32002","NFATC4","CCL4",0.237990273254456
"32003","NFATC4","CCL4L2",0.339212759358984
"32004","NFATC4","CCL5",0.124104088783467
"32005","NFATC4","CSF1",0.201017526602988
"32006","NFATC4","CSF1R",0.182258616111258
"32007","NFATC4","CSF2",0.212141051611848
"32008","NFATC4","CSF2RA",0.237335630489818
"32009","NFATC4","CSF2RB",0.144517879521961
"32010","NFATC4","CSF3",0.196373186488717
"32011","NFATC4","CSF3R",0.237643918186293
"32012","NFATC4","CXCL1",0.249386193548614
"32013","NFATC4","CXCL10",0.412869562298967
"32014","NFATC4","CXCL11",0.272007706727781
"32015","NFATC4","CXCL12",0.231804887363788
"32016","NFATC4","CXCL14",0.254227127718323
"32017","NFATC4","CXCL16",0.290172362570012
"32018","NFATC4","CXCL2",0.227759659744922
"32019","NFATC4","CXCL3",0.242656984805762
"32020","NFATC4","CXCL6",0.191730407399795
"32021","NFATC4","CXCL8",0.265938294947122
"32022","NFATC4","CXCL9",0.23013922737549
"32023","NFATC4","IFNA14",0.193213591454652
"32024","NFATC4","IFNA2",0.373534585488646
"32025","NFATC4","IFNAR1",0.205583621728019
"32026","NFATC4","IFNAR2",0.236851005130513
"32027","NFATC4","IFNB1",0.225397879813652
"32028","NFATC4","IFNG",0.548471419389098
"32029","NFATC4","IFNG-AS1",0.295962644781697
"32030","NFATC4","IFNGR1",0.254220736005425
"32031","NFATC4","IFNGR2",0.233144787892792
"32032","NFATC4","IFNL2",0.155213554013496
"32033","NFATC4","IFNL3",0.16115747512541
"32034","NFATC4","IFNLR1",0.15452072898742
"32035","NFATC4","IL10",0.303162090569641
"32036","NFATC4","IL10RA",0.203755558931134
"32037","NFATC4","IL10RB",0.202605655967109
"32038","NFATC4","IL10RB-DT",0.188604876316794
"32039","NFATC4","IL11",0.316067708320023
"32040","NFATC4","IL11RA",0.339578823173603
"32041","NFATC4","IL12A",0.230011167997462
"32042","NFATC4","IL12A-AS1",0.231782733826847
"32043","NFATC4","IL12B",0.217175540723029
"32044","NFATC4","IL12RB1",0.313551676191038
"32045","NFATC4","IL12RB2",0.23845914302714
"32046","NFATC4","IL13",0.159192647599838
"32047","NFATC4","IL13RA1",0.215398945523984
"32048","NFATC4","IL13RA2",0.293733954405394
"32049","NFATC4","IL15",0.509249785073653
"32050","NFATC4","IL15RA",0.265496241466292
"32051","NFATC4","IL16",0.260784760340679
"32052","NFATC4","IL17A",0.239272361686301
"32053","NFATC4","IL17B",0.136460849581393
"32054","NFATC4","IL17C",0.223754251817102
"32055","NFATC4","IL17D",0.161405354670962
"32056","NFATC4","IL17F",0.23595474922665
"32057","NFATC4","IL17RA",0.203989724079895
"32058","NFATC4","IL17RB",0.248609525835275
"32059","NFATC4","IL17RC",0.317602264758242
"32060","NFATC4","IL17RD",0.279521439232556
"32061","NFATC4","IL17RE",0.352044136890167
"32062","NFATC4","IL17REL",0.274955204634257
"32063","NFATC4","IL18",0.301223515039639
"32064","NFATC4","IL18BP",0.248018701559332
"32065","NFATC4","IL18R1",0.276591958022113
"32066","NFATC4","IL18RAP",0.197430193284566
"32067","NFATC4","IL19",0.25779857446196
"32068","NFATC4","IL1A",0.246475763307073
"32069","NFATC4","IL1B",0.192808107371769
"32070","NFATC4","IL1R1",0.268952945728024
"32071","NFATC4","IL1R2",0.262381193182907
"32072","NFATC4","IL1RAP",0.241319009510548
"32073","NFATC4","IL1RAPL1",0.225438297141023
"32074","NFATC4","IL1RL1",0.164328786976994
"32075","NFATC4","IL1RL2",0.227314839398485
"32076","NFATC4","IL1RN",0.196164179172046
"32077","NFATC4","IL2",0.314601348080255
"32078","NFATC4","IL20",0.374837197240513
"32079","NFATC4","IL20RA",0.20658927393288
"32080","NFATC4","IL20RB",0.370051618779635
"32081","NFATC4","IL20RB-AS1",0.206233709563801
"32082","NFATC4","IL21R",0.228880904936489
"32083","NFATC4","IL21R-AS1",0.428578599806329
"32084","NFATC4","IL22",0.49315311562588
"32085","NFATC4","IL22RA1",0.116466068843083
"32086","NFATC4","IL23A",0.19934919025065
"32087","NFATC4","IL23R",0.207016782805482
"32088","NFATC4","IL24",0.285088340084394
"32089","NFATC4","IL26",0.484808349563504
"32090","NFATC4","IL27",0.260143740457781
"32091","NFATC4","IL27RA",0.188554356934479
"32092","NFATC4","IL2RA",0.214600151918565
"32093","NFATC4","IL2RB",0.437606925737101
"32094","NFATC4","IL2RG",0.506759271756934
"32095","NFATC4","IL31RA",0.279908231386488
"32096","NFATC4","IL32",0.318971171895096
"32097","NFATC4","IL33",0.185184858996635
"32098","NFATC4","IL34",0.164896626968589
"32099","NFATC4","IL36A",0.244999618557477
"32100","NFATC4","IL36G",0.185472369909909
"32101","NFATC4","IL37",0.185471905420599
"32102","NFATC4","IL3RA",0.23076237629904
"32103","NFATC4","IL4",0.173396562099599
"32104","NFATC4","IL4I1",0.226595252747185
"32105","NFATC4","IL4R",0.196637475009273
"32106","NFATC4","IL5",0.276392192090143
"32107","NFATC4","IL5RA",0.297243519103251
"32108","NFATC4","IL6",0.221912072969236
"32109","NFATC4","IL6R",0.20501629998683
"32110","NFATC4","IL6R-AS1",0.221479805005071
"32111","NFATC4","IL6ST",0.287518942067205
"32112","NFATC4","IL7",0.200419315581481
"32113","NFATC4","IL7R",0.241121413761753
"32114","NFATC4","IL9R",0.276057036885816
"32115","NFATC4","IMMP1L",0.237587822032589
"32116","NFATC4","IMMP2L",0.294444409253746
"32117","NFATC4","MMP1",0.497629663766096
"32118","NFATC4","MMP11",0.184749459937929
"32119","NFATC4","MMP14",0.296158319106072
"32120","NFATC4","MMP15",0.268004361860478
"32121","NFATC4","MMP16",0.427536689078104
"32122","NFATC4","MMP17",0.265903673199298
"32123","NFATC4","MMP19",0.209864564780215
"32124","NFATC4","MMP2",0.375073986943695
"32125","NFATC4","MMP2-AS1",0.235968779942548
"32126","NFATC4","MMP20",0.519940027817483
"32127","NFATC4","MMP24",0.192129897414586
"32128","NFATC4","MMP24OS",0.224630362684993
"32129","NFATC4","MMP25-AS1",0.301134813094803
"32130","NFATC4","MMP27",0.232271625701124
"32131","NFATC4","MMP28",0.18779362901174
"32132","NFATC4","MMP3",0.763888548875516
"32133","NFATC4","MMP7",0.327400989004132
"32134","NFATC4","MMP8",0.584653848627883
"32135","NFATC4","MMP9",0.305867598370435
"32136","NFATC4","NOTCH1",0.184256431930735
"32137","NFATC4","NOTCH2",0.207208141050503
"32138","NFATC4","NOTCH3",0.195555318033566
"32139","NFATC4","NOTCH4",0.400246016338599
"32140","NFATC4","PDGFA",0.214395203518719
"32141","NFATC4","PDGFB",0.223516677284412
"32142","NFATC4","PDGFC",0.201930037009738
"32143","NFATC4","PDGFD",0.228581837817317
"32144","NFATC4","PDGFRB",0.191548537637859
"32145","NFATC4","PDGFRL",0.189390091406561
"32146","NFATC4","TGFA",0.275198900079291
"32147","NFATC4","TGFB1",0.195667153011289
"32148","NFATC4","TGFB2",0.158404645593509
"32149","NFATC4","TGFB2-AS1",0.240036046960054
"32150","NFATC4","TGFB3",0.193809713400587
"32151","NFATC4","TGFB3-AS1",0.182224041883789
"32152","NFATC4","TGFBI",0.296144834224396
"32153","NFATC4","TGFBR1",0.236310065890046
"32154","NFATC4","TGFBR2",0.414353328396316
"32155","NFATC4","TGFBR3",0.324990223801335
"32156","NFATC4","TGFBR3L",0.19519221295943
"32157","NFATC4","TGFBRAP1",0.21733321405931
"32158","NFATC4","TNF",0.189758781232094
"32159","NFATC4","TNFAIP1",0.168663481252157
"32160","NFATC4","TNFAIP3",0.219453508033411
"32161","NFATC4","TNFAIP6",0.294442843881114
"32162","NFATC4","TNFAIP8",0.218778472273408
"32163","NFATC4","TNFAIP8L1",0.19231183804851
"32164","NFATC4","TNFAIP8L2",0.175470448100153
"32165","NFATC4","TNFAIP8L3",0.244618697092329
"32166","NFATC4","TNFRSF10A",0.193847181932962
"32167","NFATC4","TNFRSF10B",0.194161795938937
"32168","NFATC4","TNFRSF10C",0.195200353477403
"32169","NFATC4","TNFRSF10D",0.194341718899458
"32170","NFATC4","TNFRSF11A",0.356727829403331
"32171","NFATC4","TNFRSF11B",0.29608952817183
"32172","NFATC4","TNFRSF12A",0.168566694266611
"32173","NFATC4","TNFRSF13B",0.371618083518604
"32174","NFATC4","TNFRSF13C",0.187520545370168
"32175","NFATC4","TNFRSF14",0.178603732318562
"32176","NFATC4","TNFRSF14-AS1",0.178603732318562
"32177","NFATC4","TNFRSF18",0.191447775595995
"32178","NFATC4","TNFRSF19",0.206813979761116
"32179","NFATC4","TNFRSF1A",0.229614753588206
"32180","NFATC4","TNFRSF1B",0.3235469505659
"32181","NFATC4","TNFRSF21",0.248649888974156
"32182","NFATC4","TNFRSF25",0.195450151362167
"32183","NFATC4","TNFRSF4",0.213971875497699
"32184","NFATC4","TNFRSF8",0.21342757712511
"32185","NFATC4","TNFRSF9",0.291732498902665
"32186","NFATC4","TNFSF10",0.345136833948738
"32187","NFATC4","TNFSF11",0.280742803077194
"32188","NFATC4","TNFSF12",0.254856486520581
"32189","NFATC4","TNFSF12-TNFSF13",0.19737839922009
"32190","NFATC4","TNFSF13B",0.272862222269095
"32191","NFATC4","TNFSF14",0.197643476526961
"32192","NFATC4","TNFSF15",0.228529591906546
"32193","NFATC4","TNFSF18",0.375772195852372
"32194","NFATC4","TNFSF4",0.201186764898611
"32195","NFATC4","TNFSF8",0.382437542344721
"32196","NFATC4","TNFSF9",0.265861965250769
"32197","NFATC4","XCL1",0.215350565722224
"32198","NFATC4","XCL2",0.219230035986386
"32199","NFE4","ADAMTS1",0.251193422497759
"32200","NFE4","ADAMTS10",0.399554498964152
"32201","NFE4","ADAMTS12",0.191049731745428
"32202","NFE4","ADAMTS13",0.333113108467259
"32203","NFE4","ADAMTS14",0.323822526834342
"32204","NFE4","ADAMTS15",0.318184131548075
"32205","NFE4","ADAMTS16",0.305383055394659
"32206","NFE4","ADAMTS17",0.342475325926787
"32207","NFE4","ADAMTS18",0.217569455446513
"32208","NFE4","ADAMTS19",0.316214234701625
"32209","NFE4","ADAMTS2",0.319864321707441
"32210","NFE4","ADAMTS3",0.27391349570506
"32211","NFE4","ADAMTS4",0.352545452134505
"32212","NFE4","ADAMTS6",0.363192966002622
"32213","NFE4","ADAMTS7",0.232422702861508
"32214","NFE4","ADAMTS8",0.231539884107966
"32215","NFE4","ADAMTS9",0.288690259653929
"32216","NFE4","ADAMTS9-AS2",0.176033655632313
"32217","NFE4","ADAMTSL1",0.270411283885766
"32218","NFE4","ADAMTSL2",0.313426411888723
"32219","NFE4","ADAMTSL3",0.225438297141023
"32220","NFE4","ADAMTSL4",0.380945218897346
"32221","NFE4","ADAMTSL5",0.195862260985213
"32222","NFE4","CCL1",0.435764232674831
"32223","NFE4","CCL13",0.530217685450894
"32224","NFE4","CCL14",0.211752545471568
"32225","NFE4","CCL17",0.167256046878384
"32226","NFE4","CCL19",0.245237765528071
"32227","NFE4","CCL2",0.298886163953697
"32228","NFE4","CCL20",0.294759467650573
"32229","NFE4","CCL22",0.215608551661876
"32230","NFE4","CCL24",0.231195270624811
"32231","NFE4","CCL25",0.340483769307013
"32232","NFE4","CCL27",0.275985956366391
"32233","NFE4","CCL28",0.260426509173329
"32234","NFE4","CCL3",0.282365948436392
"32235","NFE4","CCL4",0.279126332207418
"32236","NFE4","CCL4L2",0.261950569364769
"32237","NFE4","CCL5",0.381210514221732
"32238","NFE4","CCL7",0.206126133287345
"32239","NFE4","CSF1",0.274818939802658
"32240","NFE4","CSF1R",0.430707240690871
"32241","NFE4","CSF2",0.238729791182314
"32242","NFE4","CSF2RA",0.250076673464441
"32243","NFE4","CSF2RB",0.316996322874505
"32244","NFE4","CSF3",0.20589366860548
"32245","NFE4","CSF3R",0.431816853804691
"32246","NFE4","CXCL1",0.294896011350156
"32247","NFE4","CXCL10",0.312487669631813
"32248","NFE4","CXCL12",0.440835287561718
"32249","NFE4","CXCL14",0.247376730791081
"32250","NFE4","CXCL16",0.261768270364673
"32251","NFE4","CXCL2",0.221856921405382
"32252","NFE4","CXCL3",0.20834421468969
"32253","NFE4","CXCL5",0.265071127865562
"32254","NFE4","CXCL6",0.244063793170329
"32255","NFE4","CXCL9",0.316174668986261
"32256","NFE4","IFNA14",0.291842371768139
"32257","NFE4","IFNAR1",0.608233068906736
"32258","NFE4","IFNAR2",0.608189387910076
"32259","NFE4","IFNB1",0.152497383505286
"32260","NFE4","IFNG",0.30355121267706
"32261","NFE4","IFNG-AS1",0.312516016412454
"32262","NFE4","IFNGR1",0.629841181255524
"32263","NFE4","IFNGR2",0.51565942948566
"32264","NFE4","IFNL2",0.370492580638838
"32265","NFE4","IFNL3",0.285321591102065
"32266","NFE4","IFNLR1",0.220976795656792
"32267","NFE4","IFNW1",0.275638960410529
"32268","NFE4","IL10",0.312084717037961
"32269","NFE4","IL10RA",0.404227163034829
"32270","NFE4","IL10RB",0.516506459376693
"32271","NFE4","IL10RB-DT",0.513598579155109
"32272","NFE4","IL11",0.343322322431584
"32273","NFE4","IL11RA",0.791336954363677
"32274","NFE4","IL12A",0.317829901639676
"32275","NFE4","IL12A-AS1",0.267639915305316
"32276","NFE4","IL12B",0.281209183798657
"32277","NFE4","IL12RB1",0.415215611713187
"32278","NFE4","IL12RB2",0.281390793806183
"32279","NFE4","IL13",0.260464076156935
"32280","NFE4","IL13RA1",0.263211855720394
"32281","NFE4","IL13RA2",0.16946524266591
"32282","NFE4","IL15",0.287031244115022
"32283","NFE4","IL15RA",0.248010354348651
"32284","NFE4","IL16",0.313423010643769
"32285","NFE4","IL17B",0.34403327049651
"32286","NFE4","IL17C",0.405294623821068
"32287","NFE4","IL17D",0.389467948369163
"32288","NFE4","IL17RA",0.203430651176005
"32289","NFE4","IL17RB",0.357505001533737
"32290","NFE4","IL17RC",0.343556341751272
"32291","NFE4","IL17RD",0.323327246110427
"32292","NFE4","IL17RE",0.347785032440886
"32293","NFE4","IL17REL",0.301320536472319
"32294","NFE4","IL18",0.24641634224263
"32295","NFE4","IL18BP",0.259248347654319
"32296","NFE4","IL18R1",0.269871387100172
"32297","NFE4","IL18RAP",0.204871010205014
"32298","NFE4","IL19",0.377023017120706
"32299","NFE4","IL1A",0.22555673635119
"32300","NFE4","IL1B",0.30542093727595
"32301","NFE4","IL1R1",0.359692805660213
"32302","NFE4","IL1R2",0.483011507648921
"32303","NFE4","IL1RAP",0.37357554485615
"32304","NFE4","IL1RL1",0.268356265217276
"32305","NFE4","IL1RL2",0.325483213399374
"32306","NFE4","IL1RN",0.317409665237591
"32307","NFE4","IL2",0.330513547286096
"32308","NFE4","IL20",0.271977604513053
"32309","NFE4","IL20RA",0.483091223708671
"32310","NFE4","IL20RB",0.385875199362723
"32311","NFE4","IL20RB-AS1",0.329451740744034
"32312","NFE4","IL21",0.316227755726287
"32313","NFE4","IL21-AS1",0.316227732277366
"32314","NFE4","IL21R",0.289147253742099
"32315","NFE4","IL21R-AS1",0.293593726260256
"32316","NFE4","IL23A",0.315220925286222
"32317","NFE4","IL23R",0.276184823631579
"32318","NFE4","IL27",0.252475127878313
"32319","NFE4","IL27RA",0.408191888834727
"32320","NFE4","IL2RA",0.320878552393726
"32321","NFE4","IL2RB",0.344350773254882
"32322","NFE4","IL2RG",0.33964356624104
"32323","NFE4","IL31",0.257504259837886
"32324","NFE4","IL31RA",0.262574496366921
"32325","NFE4","IL32",0.529658940117775
"32326","NFE4","IL33",0.48691695882302
"32327","NFE4","IL34",0.26958879686288
"32328","NFE4","IL36A",0.316227766016837
"32329","NFE4","IL36G",0.302060688321475
"32330","NFE4","IL37",0.315537656414212
"32331","NFE4","IL3RA",0.27543041357535
"32332","NFE4","IL4",0.327926254244421
"32333","NFE4","IL4I1",0.346020780562239
"32334","NFE4","IL4R",0.232035661844808
"32335","NFE4","IL5",0.368526653274526
"32336","NFE4","IL5RA",0.247312349010261
"32337","NFE4","IL6",0.255429588555771
"32338","NFE4","IL6R",0.233156256590809
"32339","NFE4","IL6R-AS1",0.314360176929753
"32340","NFE4","IL6ST",0.302390217397314
"32341","NFE4","IL7",0.253469532006897
"32342","NFE4","IL7R",0.305700926572328
"32343","NFE4","IL9",0.333529495824842
"32344","NFE4","IL9R",0.131931869620697
"32345","NFE4","IMMP1L",0.230426224544409
"32346","NFE4","IMMP2L",0.3112408826061
"32347","NFE4","MMP11",0.215861116662689
"32348","NFE4","MMP14",0.353769782737869
"32349","NFE4","MMP15",0.254990202945373
"32350","NFE4","MMP16",0.223579192265671
"32351","NFE4","MMP17",0.45120464073329
"32352","NFE4","MMP19",0.492669842235775
"32353","NFE4","MMP2",0.381520774737017
"32354","NFE4","MMP2-AS1",0.390510603862949
"32355","NFE4","MMP23B",0.334891731585121
"32356","NFE4","MMP24",0.432773119290086
"32357","NFE4","MMP24OS",0.42078321054722
"32358","NFE4","MMP25",0.257790130833883
"32359","NFE4","MMP25-AS1",0.52117938047462
"32360","NFE4","MMP28",0.218170805492014
"32361","NFE4","MMP7",0.379372172809993
"32362","NFE4","MMP8",0.324305933949283
"32363","NFE4","MMP9",0.245474529100126
"32364","NFE4","NOTCH1",0.668332459647387
"32365","NFE4","NOTCH2",0.426302467360074
"32366","NFE4","NOTCH3",0.501392412319035
"32367","NFE4","PDGFA",0.250937173354129
"32368","NFE4","PDGFB",0.482053482594878
"32369","NFE4","PDGFC",0.291496695633496
"32370","NFE4","PDGFD",0.330684746027766
"32371","NFE4","PDGFRA",0.331705130557162
"32372","NFE4","PDGFRB",0.414006583029623
"32373","NFE4","PDGFRL",0.238715950163975
"32374","NFE4","TGFA",0.441354839904601
"32375","NFE4","TGFB1",0.2913158872776
"32376","NFE4","TGFB1I1",0.552919091279207
"32377","NFE4","TGFB2",0.25867727435494
"32378","NFE4","TGFB2-AS1",0.255387323176815
"32379","NFE4","TGFB3",0.397749048812818
"32380","NFE4","TGFB3-AS1",0.263092761682396
"32381","NFE4","TGFBI",0.316920098433724
"32382","NFE4","TGFBR1",0.223927712758205
"32383","NFE4","TGFBR2",0.261677625228521
"32384","NFE4","TGFBR3",0.476977550382243
"32385","NFE4","TGFBR3L",0.437849269948844
"32386","NFE4","TGFBRAP1",0.257089770364563
"32387","NFE4","TNF",0.219510020994575
"32388","NFE4","TNFAIP1",0.219650431488349
"32389","NFE4","TNFAIP2",0.293630859839257
"32390","NFE4","TNFAIP3",0.336298609845754
"32391","NFE4","TNFAIP6",0.316151798824786
"32392","NFE4","TNFAIP8",0.28635754727721
"32393","NFE4","TNFAIP8L1",0.327015940439051
"32394","NFE4","TNFAIP8L3",0.386272589499227
"32395","NFE4","TNFRSF10A",0.344834459344326
"32396","NFE4","TNFRSF10B",0.284975996089682
"32397","NFE4","TNFRSF10C",0.204615019704673
"32398","NFE4","TNFRSF10D",0.203849595694584
"32399","NFE4","TNFRSF11A",0.421993077919077
"32400","NFE4","TNFRSF11B",0.315396937170647
"32401","NFE4","TNFRSF12A",0.504958771930363
"32402","NFE4","TNFRSF13B",0.487404677682566
"32403","NFE4","TNFRSF13C",0.206186091833136
"32404","NFE4","TNFRSF14",0.333488598247128
"32405","NFE4","TNFRSF14-AS1",0.324068306997332
"32406","NFE4","TNFRSF18",0.27266236562353
"32407","NFE4","TNFRSF19",0.393051025279139
"32408","NFE4","TNFRSF1A",0.352695485300528
"32409","NFE4","TNFRSF1B",0.253694347458979
"32410","NFE4","TNFRSF21",0.210596160665008
"32411","NFE4","TNFRSF25",0.2498605409254
"32412","NFE4","TNFRSF4",0.2786823332741
"32413","NFE4","TNFRSF8",0.335085415409373
"32414","NFE4","TNFRSF9",0.397021436283536
"32415","NFE4","TNFSF10",0.300666246538986
"32416","NFE4","TNFSF11",0.539814236530444
"32417","NFE4","TNFSF12",0.299102280918968
"32418","NFE4","TNFSF12-TNFSF13",0.296822950071863
"32419","NFE4","TNFSF13B",0.336416945693364
"32420","NFE4","TNFSF14",0.322326276515766
"32421","NFE4","TNFSF15",0.366951192705454
"32422","NFE4","TNFSF4",0.272852106571478
"32423","NFE4","TNFSF8",0.344074888217323
